tradeoff	uninfected	susceptible	resistantA	resistantB	multiResistant
0.6	0.617287312417513	1.0256354579020991E-6	3.4444141875393045E-6	3.4444141875393045E-6	0.38270477311865436
0.59	0.6105039723019358	1.0256355548675686E-6	3.322887985684085E-6	3.322887985684085E-6	0.38948835628654077
0.5800000000000001	0.6038680961018128	1.0256356465117423E-6	3.2156589840416938E-6	3.2156589840416938E-6	0.3961244469445739
0.5700000000000001	0.5973749269166624	1.0256357332609697E-6	3.120344315911071E-6	3.120344315911071E-6	0.4026178067589739
0.56	0.5910199102672962	1.0256358154972257E-6	3.035062770738466E-6	3.035062770738466E-6	0.4089729939713492
0.55	0.5847986834420679	1.0256358935637424E-6	2.958309380080684E-6	2.958309380080684E-6	0.4151943743032792
0.54	0.5787070655089817	1.0256359677698266E-6	2.888865836150333E-6	2.888865836150333E-6	0.4212861311233801
0.53	0.5727410479456069	1.0256360383949086E-6	2.8257353416666663E-6	2.8257353416666663E-6	0.4272522749476719
0.52	0.566896785842672	1.0256361056920985E-6	2.7680944553977435E-6	2.7680944553977435E-6	0.4330966523323095
0.51	0.5611705896407744	1.0256361698912116E-6	2.7152569763169274E-6	2.7152569763169274E-6	0.43882295420910233
0.5	0.5555589173628865	1.0256362312013656E-6	2.6666464955617732E-6	2.6666464955617732E-6	0.44443472370789366
0.49	0.5500583673082986	1.025636289813253E-6	2.621775282556301E-6	2.621775282556301E-6	0.4499353635048455
0.48	0.544665671176328	1.025636345901191E-6	2.5802278631062576E-6	2.5802278631062576E-6	0.45532814273160027
0.47	0.53937768759059	1.0256363996247598E-6	2.5416481164735918E-6	2.5416481164735918E-6	0.46061620347677784
0.45999999999999996	0.5341913959968683	1.0256364511303801E-6	2.505729042022092E-6	2.505729042022092E-6	0.4658025669085973
0.44999999999999996	0.5291038909096784	1.0256365005526247E-6	2.472204572533686E-6	2.472204572533686E-6	0.4708901390446772
0.43999999999999995	0.5241123764844972	1.0256365480153927E-6	2.4408429720442363E-6	2.4408429720442363E-6	0.47588171619301156
0.42999999999999994	0.5192141613943537	1.025636593632949E-6	2.411441471585117E-6	2.411441471585117E-6	0.48077999008610794
0.42000000000000004	0.5144066539910538	1.0256366375108591E-6	2.383821880244535E-6	2.383821880244535E-6	0.48558755272854837
0.41000000000000003	0.5096873577327585	1.0256366797467626E-6	2.357826970747323E-6	2.357826970747323E-6	0.49030690097662044
0.4	0.5050538668609685	1.0256367204311404E-6	2.333317484649784E-6	2.333317484649784E-6	0.49494044086734174
0.39	0.5005038623111845	1.0256367596479427E-6	2.3101696366686286E-6	2.3101696366686286E-6	0.49949049171278176
0.38	0.4960351078426388	1.0256367974751744E-6	2.2882730237133617E-6	2.2882730237133617E-6	0.5039592899745163
0.37	0.49164544637352986	1.0256368339854011E-6	2.267528864071415E-6	2.267528864071415E-6	0.5083489929319079
0.36	0.4873327965091355	1.0256368692462261E-6	2.24784850748793E-6	2.24784850748793E-6	0.51266168215698
