tradeoff	uninfected	susceptible	resistantA	resistantB	multiResistant
0.29000000000000004	0.32488974162734685	4.266474096522206E-6	3.251939554117854E-6	3.251939554117854E-6	0.675099488019448
0.28	0.3230008668139237	4.229189180964349E-6	3.2345514138206806E-6	3.2345514138206806E-6	0.6769884348940687
0.27	0.3211338287266987	4.1931689116386115E-6	3.2176396608190667E-6	3.2176396608190667E-6	0.6788555428250675
0.26	0.31928825086924045	4.1583500192969544E-6	3.201184982119986E-6	3.201184982119986E-6	0.6807011884107761
0.25	0.3174637653508263	4.124673385878239E-6	3.1851690947563237E-6	3.1851690947563237E-6	0.682525739637598
0.24	0.3156600126419542	4.092083709545901E-6	3.1695746780220825E-6	3.1695746780220825E-6	0.6843295561249793
0.22999999999999998	0.3138766413381462	4.060529201644461E-6	3.154385310987918E-6	3.154385310987918E-6	0.6861129893620288
0.21999999999999997	0.3121133079317113	4.02996131208194E-6	3.139585414823158E-6	3.139585414823158E-6	0.6878763829361453
0.20999999999999996	0.31036967659116144	4.000334480075288E-6	3.1251601994984453E-6	3.1251601994984453E-6	0.6896200727539584
0.19999999999999996	0.3086454189479785	3.971605907567285E-6	3.111095614485675E-6	3.111095614485675E-6	0.6913443872548859
0.18999999999999995	0.30694021389045223	3.943735352945132E-6	3.0973783031097585E-6	3.0973783031097585E-6	0.6930496476175896
0.17999999999999994	0.3052537473643138	3.916684942969747E-6	3.083995560240567E-6	3.083995560240567E-6	0.6947361679596218
0.16999999999999993	0.3035857121799068	3.8904190010673246E-6	3.0709352930432623E-6	3.0709352930432623E-6	0.6964042555305067
0.16000000000000003	0.3019358078256458	3.864903890346008E-6	3.058185984532073E-6	3.058185984532073E-6	0.6980542108984943
0.15000000000000002	0.30030374028752527	3.840107869885545E-6	3.045736659696927E-6	3.045736659696927E-6	0.6996863281312845
0.14	0.2986892218744519	3.816000963008431E-6	3.033576853993197E-6	3.033576853993197E-6	0.7013008949708769
0.13	0.2970919710491806	3.7925548363833527E-6	3.0216965840046177E-6	3.0216965840046177E-6	0.7028981930028142
0.12	0.2955117122646457	3.7697426889357287E-6	3.010086320106464E-6	3.010086320106464E-6	0.7044784978200231
0.10999999999999999	0.29394817580549004	3.7475391496495474E-6	2.9987369609716785E-6	2.9987369609716785E-6	0.7060420791814392
0.09999999999999998	0.2924010976345961	3.725920183441058E-6	2.9876398097764678E-6	2.9876398097764678E-6	0.7075892011656003
0.08999999999999997	0.2908702192444408	3.7048630043706395E-6	2.976786551974996E-6	2.976786551974996E-6	0.709120122319452
0.07999999999999996	0.28935528751309336	3.6843459955332844E-6	2.966169234523272E-6	2.966169234523272E-6	0.7106350958024409
0.06999999999999995	0.28785605456469165	3.664348635036421E-6	2.9557802464437007E-6	2.9557802464437007E-6	0.7121343695261797
0.05999999999999994	0.2863722776342325	3.6448514275315218E-6	2.945612300629968E-6	2.945612300629968E-6	0.7136181862897397
0.04999999999999993	0.28490371893652366	3.625835840819815E-6	2.9356584168012144E-6	2.9356584168012144E-6	0.7150867839108017
0.040000000000000036	0.28345014553914627	3.6072842470985865E-6	2.925911905521589E-6	2.925911905521589E-6	0.7165403953527949
0.030000000000000027	0.2820113292392874	3.5891798684564276E-6	2.9163663532081833E-6	2.9163663532081833E-6	0.717979248848135
0.020000000000000018	0.2805870464443049	3.5715067262634303E-6	2.907015608056972E-6	2.907015608056972E-6	0.7194035680177531
0.010000000000000009	0.2791770780558929	3.5542495941351326E-6	2.8978537668215627E-6	2.8978537668215627E-6	0.7208135719869808
