tradeoff	uninfected	susceptible	resistantA	resistantB	multiResistant
0.47	0.2777812093476993	3.5373939540593564E-6	2.8888693846113637E-6	0.7222029603007816	9.404088179810401E-6
0.45999999999999996	0.27778120934728806	3.53739395405441E-6	2.8888693846087214E-6	0.7222026930672532	9.671322116844653E-6
0.44999999999999996	0.2777812093468586	3.537393954049264E-6	2.8888693846059766E-6	0.7222024139568937	9.95043290659222E-6
0.43999999999999995	0.2777812093464097	3.5373939540438675E-6	2.8888693846030954E-6	0.7222021221599275	1.0242230319741143E-5
0.42999999999999994	0.2777812093459399	3.5373939540382593E-6	2.8888693846001088E-6	0.7222018167912688	1.0547599453084027E-5
0.42000000000000004	0.27778120934544775	3.537393954032369E-6	2.8888693845969684E-6	0.7222014968815198	1.0867509696740112E-5
0.41000000000000003	0.27778120934493156	3.537393954026174E-6	2.888869384593663E-6	0.7222011613667185	1.1203025013628997E-5
0.4	0.27778120934438955	3.537393954019657E-6	2.8888693845901815E-6	0.7222008090765105	1.1555315760834282E-5
0.39	0.27778120934381967	3.537393954012837E-6	2.888869384586546E-6	0.7222004387205143	1.1925672329601052E-5
0.38	0.27778120934321987	3.537393954005626E-6	2.888869384582695E-6	0.7222000488725017	1.2315520938971698E-5
0.37	0.27778120934258765	3.5373939539980316E-6	2.888869384578641E-6	0.7221996379520804	1.272644199049731E-5
0.36	0.27778120934192035	3.5373939539900644E-6	2.888869384574398E-6	0.7221992042032631	1.3160191481998824E-5
0.35	0.2777812093412148	3.5373939539815716E-6	2.888869384569861E-6	0.722198745669353	1.3618726092174296E-5
0.33999999999999997	0.27778120934046785	3.5373939539726054E-6	2.888869384565076E-6	0.7221982601634992	1.4104232691799664E-5
0.32999999999999996	0.2777812093396756	3.5373939539631347E-6	2.8888693845600297E-6	0.7221977452337688	1.4619163220469425E-5
0.31999999999999995	0.2777812093388339	3.5373939539530444E-6	2.888869384554648E-6	0.7221971981217298	1.5166276102564098E-5
0.30999999999999994	0.27778120933793776	3.537393953942253E-6	2.8888693845488806E-6	0.7221966157130413	1.5748685679004758E-5
0.29999999999999993	0.27778120933698197	3.5373939539308157E-6	2.8888693845427833E-6	0.7221959944781561	1.636992152509498E-5
0.29000000000000004	0.27778120933596023	3.5373939539185706E-6	2.8888693845362522E-6	0.7221953304006642	1.7034000040679015E-5
0.28	0.27778120933486544	3.5373939539053895E-6	2.888869384529209E-6	0.7221946188904099	1.774551138061247E-5
0.27	0.2777812093336897	3.537393953891322E-6	2.8888693845217108E-6	0.7221938546772702	1.8509725702542264E-5
0.26	0.27778120933242345	3.537393953876106E-6	2.888869384513586E-6	0.7221930316803012	1.933272393264786E-5
0.25	0.2777812093310559	3.5373939538597306E-6	2.8888693845048552E-6	0.7221921428456927	2.02215599141608E-5
0.24	0.27778120932957445	3.5373939538419882E-6	2.888869384495395E-6	0.7221911799440018	2.11844630916577E-5
0.22999999999999998	0.2777812093279641	3.537393953822617E-6	2.8888693844850474E-6	0.722190133314626	2.2231094067679713E-5
0.21999999999999997	0.27778120932620726	3.53739395380151E-6	2.888869384473778E-6	0.7221889915405899	2.3372869854078767E-5
0.20999999999999996	0.2777812093242833	3.5373939537785145E-6	2.8888693844615257E-6	0.7221877410303346	2.4623382048774945E-5
0.19999999999999996	0.2777812093221669	3.537393953753084E-6	2.8888693844479478E-6	0.7221863654740309	2.5998940460521946E-5
0.18999999999999995	0.2777812093198276	3.53739395372499E-6	2.8888693844329506E-6	0.722184845128427	2.7519288397428075E-5
0.17999999999999994	0.27778120931722855	3.5373939536938464E-6	2.8888693844163407E-6	0.722183155863055	2.9208556374377344E-5
0.16999999999999993	0.2777812093143236	3.5373939536589745E-6	2.8888693843977284E-6	0.7221812678699221	3.109655240722685E-5
0.16000000000000003	0.27778120931105554	3.537393953619785E-6	2.8888693843768216E-6	0.7221791438894561	3.322053614313535E-5
0.15000000000000002	0.27778120930735173	3.537393953575339E-6	2.888869384353102E-6	0.7221767367266945	3.562770260515754E-5
0.14	0.2777812093031189	3.5373939535246304E-6	2.8888693843260606E-6	0.7221739857032066	3.837873033797031E-5
0.13	0.2777812092982348	3.537393953465974E-6	2.888869384294749E-6	0.7221708114713566	4.155296705850521E-5
0.12	0.27778120929253675	3.537393953397726E-6	2.8888693842583564E-6	0.7221671082361732	4.5256207959005175E-5
0.10999999999999999	0.2777812092858026	3.537393953316923E-6	2.888869384215238E-6	0.7221627317344489	4.9632716412145646E-5
0.09999999999999998	0.2777812092777216	3.5373939532198857E-6	2.8888693841634404E-6	0.7221574800024002	5.4884456522062515E-5
0.08999999999999997	0.2777812092678449	3.537393953101469E-6	2.8888693841002704E-6	0.7221510613225731	6.130314623588923E-5
0.07999999999999996	0.277781209255499	3.537393952953416E-6	2.8888693840212833E-6	0.7221430381332778	6.932634788393347E-5
0.06999999999999995	0.27778120923962574	3.537393952763183E-6	2.8888693839198185E-6	0.7221327228662374	7.964163082858675E-5
0.05999999999999994	0.27778120921846133	3.5373939525091815E-6	2.8888693837842665E-6	0.7221189696353388	9.339488286649628E-5
0.04999999999999993	0.2777812091888311	3.537393952153692E-6	2.888869383594577E-6	0.7220997159925273	1.1264855529408462E-4
0.040000000000000036	0.2777812091443858	3.5373939516204974E-6	2.888869383310072E-6	0.7220708374542479	1.4152713800482031E-4
0.030000000000000027	0.27778120907031045	3.5373939507322715E-6	2.8888693828362207E-6	0.7220227116930107	1.8965297337483663E-4
0.020000000000000018	0.27778120892215974	3.537393948955107E-6	2.888869381887983E-6	0.7219264794297028	2.858853848149142E-4
0.010000000000000009	0.27778120847770765	3.5373939436234336E-6	2.888869379043136E-6	0.7216379367139918	5.744285448880551E-4
