tradeoff	uninfected	susceptible	resistantA	resistantB	multiResistant
0.99	0.4255670683855972	9.9028795768389E-6	0.33162855335830493	0.24278926950587665	5.205870683018182E-6
0.98	0.42556706936557026	9.902879574651648E-6	0.3316284139783681	0.24278916745855308	5.446317922497878E-6
0.97	0.4255670704186663	9.902879572299787E-6	0.33162826421055025	0.24278905780580898	5.704685394049701E-6
0.96	0.425567071553261	9.90287956976912E-6	0.33162810284876354	0.24278893966446538	5.983054008376839E-6
0.95	0.4255670727792656	9.902879567031545E-6	0.33162792849237044	0.24278881200899427	6.2838398311796125E-6
0.94	0.42556707410813793	9.902879564062827E-6	0.3316277395057449	0.2427886736420775	6.609864389904209E-6
0.9299999999999999	0.4255670755536734	9.90287956083418E-6	0.33162753396697614	0.24278852315639096	6.964443453730689E-6
0.92	0.4255670771314061	9.902879557312015E-6	0.33162730960172065	0.24278835888703276	7.351500209051165E-6
0.91	0.42556707886080924	9.902879553451013E-6	0.3316270636993718	0.24278817884913168	7.775711026535868E-6
0.9	0.4255670807647216	9.902879549203204E-6	0.331626793002633	0.24278798065780813	8.24269532168213E-6
0.89	0.4255670828706874	9.902879544499798E-6	0.33162649356199775	0.2427877614218207	8.759265895913206E-6
0.88	0.4255670852130607	9.90287953927152E-6	0.33162616054278266	0.24278751760110037	9.333763495756862E-6
0.87	0.425567087833745	9.902879533424088E-6	0.3316257879613378	0.24278724481478872	9.976510607671425E-6
0.86	0.425567090785436	9.902879526833357E-6	0.33162536832245026	0.24278693757540118	1.0700437196930166E-5
0.85	0.4255670941351067	9.902879519356877E-6	0.3316248921102114	0.24278658891563565	1.1521959522573169E-5
0.84	0.4255670979690859	9.902879510802383E-6	0.3316243470573107	0.24278618985407668	1.246224007372568E-5
0.83	0.4255671024005932	9.902879500908741E-6	0.3316237170734062	0.24278572861004294	1.3549036481403707E-5
0.8200000000000001	0.4255671075810575	9.902879489347392E-6	0.3316229806301041	0.24278518942157581	1.4819487759099762E-5
0.81	0.4255671137176498	9.902879475650246E-6	0.3316221082515196	0.24278455070787075	1.632444342623562E-5
0.8	0.42556712110253836	9.902879459165507E-6	0.3316210584736208	0.24278378211077697	1.8135433629848688E-5
0.79	0.42556713015901587	9.902879438954398E-6	0.3316197710602601	0.242782839528485	2.0356372689108507E-5
0.78	0.42556714152751135	9.902879413579756E-6	0.331618155023989	0.2427816563442206	2.314422492302893E-5
0.77	0.42556715622240693	9.902879380782888E-6	0.3316160661305177	0.24278012695657492	2.674781113178882E-5
0.76	0.42556717595425614	9.902879336747225E-6	0.3316132612738679	0.24277807337507046	3.1586517558326E-5
0.75	0.42556720384799707	9.902879274492342E-6	0.33160929623454455	0.242775170363369	3.8426674839169545E-5
