tradeoff	uninfected	susceptible	resistantA	resistantB	multiResistant
0.99	0.7298497475405791	1.1081146967527025E-6	0.13507415467000763	0.13507415467000763	8.350047093537896E-7
0.98	0.729849747540154	1.108114696752563E-6	0.1350741288348481	0.1350741288348481	8.866754536660647E-7
0.97	0.7298497475396922	1.1081146967524088E-6	0.1350741007647775	0.1350741007647775	9.428160561625801E-7
0.96	0.7298497475391887	1.108114696752247E-6	0.1350740701566848	0.1350740701566848	1.0040327463177786E-6
0.95	0.7298497475386374	1.1081146967520594E-6	0.13507403665004694	0.13507403665004694	1.0710465717800503E-6
0.94	0.7298497475380313	1.1081146967518654E-6	0.13507399981267054	0.13507399981267054	1.144721932233208E-6
0.9299999999999999	0.7298497475373619	1.1081146967516413E-6	0.1350739591219372	0.1350739591219372	1.2261040675694745E-6
0.92	0.7298497475366186	1.1081146967513989E-6	0.13507391393986307	0.13507391393986307	1.3164689596151922E-6
0.91	0.7298497475357884	1.1081146967511236E-6	0.13507386347939632	0.13507386347939632	1.417390723152053E-6
0.9	0.7298497475348552	1.1081146967508142E-6	0.1350738067581837	0.1350738067581837	1.530834081013427E-6
0.89	0.7298497475337985	1.1081146967504826E-6	0.13507374253398638	0.13507374253398638	1.6592835365339451E-6
0.88	0.7298497475325922	1.108114696750064E-6	0.13507366921263705	0.13507366921263705	1.8059274365616086E-6
0.87	0.7298497475312021	1.1081146967496106E-6	0.135073584713945	0.135073584713945	1.9749262119717414E-6
0.86	0.7298497475295823	1.1081146967563024E-6	0.13507348627201074	0.13507348627201074	2.1718134145293997E-6
0.85	0.7298497475276714	1.108114696748438E-6	0.13507337012224152	0.13507337012224152	2.4041131475660907E-6
0.84	0.7298497475253829	1.1081146967476882E-6	0.1350732310181724	0.1350732310181724	2.68232357573418E-6
0.83	0.7298497475225924	1.10811469674677E-6	0.13507306140760272	0.13507306140760272	3.0215475061996367E-6
0.8200000000000001	0.7298497475191145	1.1081146967475527E-6	0.13507285001937996	0.13507285001937996	3.4443278872959044E-6
0.81	0.7298497475146598	1.1081146967441555E-6	0.13507257924887492	0.13507257924887492	3.9858728947317166E-6
