tradeoff	uninfected	susceptible	resistantA	resistantB	multiResistant
0.8	0.2777812126740506	3.6253318181481506E-6	0.7222078794326691	2.947804659195941E-6	4.334756345026741E-6
0.79	0.27778121294977975	3.625331834354216E-6	0.7222077868703998	2.947804672514955E-6	4.427035476259507E-6
0.78	0.2777812133608627	3.6253318569892114E-6	0.722207691364886	2.947804689462328E-6	4.522132820475429E-6
0.77	0.27778121398277955	3.625331888519296E-6	0.7222075925036286	2.9478047112854118E-6	4.620384920832943E-6
0.76	0.27778121489972973	3.625331932382029E-6	0.7222074897141953	2.947804739559737E-6	4.7222517751918536E-6
0.75	0.27778121625283714	3.625331993256293E-6	0.7222073822411231	2.9478047764151553E-6	4.828370881794134E-6
0.74	0.27778121823135	3.6253320774152016E-6	0.7222072689955124	2.9478048247460985E-6	4.939634286303537E-6
0.73	0.27778122110189213	3.625332193543717E-6	0.7222071484609492	2.9478048885671092E-6	5.057298241563352E-6
0.72	0.2777812252568826	3.625332353220434E-6	0.7222070184663927	2.9478049732104086E-6	5.183139396499387E-6
0.71	0.27778123121223897	3.625332572361395E-6	0.7222068759729158	2.947805085826398E-6	5.319678135375541E-6
0.7	0.2777812397223803	3.6253328721802957E-6	0.7222067166405745	2.9478052363725834E-6	5.470500585404888E-6
0.69	0.2777812518217004	3.6253332819529914E-6	0.7222065342997447	2.9478054382543415E-6	5.640729312215493E-6
0.6799999999999999	0.27778126898915606	3.625333841366715E-6	0.7222063201476863	2.947805709906429E-6	5.837725659351265E-6
0.6699999999999999	0.2777812932939399	3.625334606059147E-6	0.7222060613961327	2.947806077096474E-6	6.072168074983848E-6
0.6599999999999999	0.2777813277489264	3.6253356542767623E-6	0.7222057393463959	2.9478065765344914E-6	6.359770958715789E-6
0.6499999999999999	0.2777813767721944	3.6253370999191805E-6	0.7222053259252802	2.9478072615423556E-6	6.724156873111105E-6
0.64	0.27778144711925556	3.6253391150801115E-6	0.7222047777961161	2.9478082130034872E-6	7.201941398777047E-6
0.63	0.2777815495822829	3.6253419723346983E-6	0.7222040248800708	2.9478095594217792E-6	7.85238887592273E-6
0.62	0.27778170253463647	3.6253461341880092E-6	0.7222029469020206	2.947811519248623E-6	8.777400745250168E-6
0.61	0.27778194015244295	3.6253524597949168E-6	0.7222013189645118	2.9478144982775285E-6	1.0167716803115895E-5
0.6	0.27778233448119477	3.625362759776956E-6	0.7221986654344775	2.9478193522402633E-6	1.2426896345713806E-5
0.59	0.27778306928244584	3.6253816534971087E-6	0.7221937717169631	2.9478282637941295E-6	1.6585794021691196E-5
0.5800000000000001	0.27778479816028673	3.6254255786180387E-6	0.7221823156755457	2.947848994841544E-6	2.6312892754751288E-5
0.5700000000000001	0.2777929080630501	3.6256300619542205E-6	0.7221286783855456	2.9479454042342103E-6	7.18399735317462E-5
0.56	0.29156694235643255	3.975835828328688E-6	0.6300388229099054	3.101967467412115E-6	0.07838715692943754
0.55	0.3063252302124039	4.343742902977026E-6	0.5265514919963065	3.261602009646033E-6	0.16711567243953068
