tradeoff	uninfected	susceptible	resistantA	resistantB	multiResistant
0.53	0.37793232989919695	6.124549814553171E-6	1.7088173006010478E-5	1.2479870959502267E-5	0.6220319775132421
0.52	0.37537875801056525	6.0025526972472055E-6	1.627369657745861E-5	1.1879425161033405E-5	0.6245870863137637
0.51	0.37285946187758395	5.887782021912637E-6	1.5548791402362342E-5	1.1344963084514558E-5	0.6271077565725327
0.5	0.3703737560483855	5.779614175710174E-6	1.4899455893164237E-5	1.0866171188444663E-5	0.62959469870769
0.49	0.36792097323914175	5.67749529347635E-6	1.4314462111504226E-5	1.0434778973333893E-5	0.6320486000149489
0.48	0.3655004636746255	5.580931771544046E-6	1.3784701363909012E-5	1.004407695839938E-5	0.634470126604785
0.47	0.3631115945799215	5.489482288644045E-6	1.3302706736459285E-5	9.688564981239558E-6	0.6368599246521643
0.45999999999999996	0.3607537496312793	5.402751063416808E-6	1.2862299143843951E-5	9.36369148460999E-6	0.6392186216418083
0.44999999999999996	0.3584263283599273	5.320382126861052E-6	1.2458321166442814E-5	9.065657462889399E-6	0.6415468272759256
0.43999999999999995	0.3561287457182731	5.242054440001695E-6	1.2086434278945376E-5	8.791267099227069E-6	0.6438451345278974
0.42999999999999994	0.35386043158211966	5.167477711533178E-6	1.1742962524666826E-5	8.537812623107715E-6	0.6461141201564223
0.42000000000000004	0.35162083018926366	5.096388803320736E-6	1.1424770687380456E-5	8.302984568555077E-6	0.6483543456580835
0.41000000000000003	0.3494093998403337	5.028548626977154E-6	1.1129168389210807E-5	8.084801136124792E-6	0.6505663576511425
0.4	0.34722561230216	4.96373945946845E-6	1.0853833899761027E-5	7.88155206959258E-6	0.6527506885652393
0.39	0.34506895252973696	4.901762607268578E-6	1.0596753085643692E-5	7.691753687518667E-6	0.6549078571946542
0.38	0.34293891813607463	4.842436371894245E-6	1.0356170104541547E-5	7.5141125661523175E-6	0.6570383691414936
0.37	0.3408350191110024	4.785594271978464E-6	1.0130547288107794E-5	7.3474959875645774E-6	0.659142717253379
0.36	0.33875677735202336	4.73108348176137E-6	9.918532276434661E-6	7.190907731752694E-6	0.6612213821044202
0.35	0.3367037263863478	4.678763459338063E-6	9.718930921473553E-6	7.043468118346969E-6	0.6632748324318601
0.33999999999999997	0.3346754109572601	4.628504737361538E-6	9.530684806525978E-6	6.904397446933385E-6	0.6653035254639363
0.32999999999999996	0.33267138670884827	4.580187852637406E-6	9.352852496076587E-6	6.773002186583234E-6	0.6673079072498258
0.31999999999999995	0.33069121986995276	4.5337023983907845E-6	9.184593809970474E-6	6.6486633899114435E-6	0.6692884131722144
0.30999999999999994	0.32873448694721424	4.4889461819677996E-6	9.025156565368311E-6	6.5308269316374725E-6	0.6712454681221727
0.29999999999999993	0.32680077440780697	4.445824475223154E-6	8.873865352085183E-6	6.418995235863952E-6	0.673179486895278
0.29000000000000004	0.32488967837073385	4.404249344358771E-6	8.730111981093355E-6	6.31272024425466E-6	0.6750908745453229
0.28	0.32300080437275924	4.3641390527188464E-6	8.593347325094218E-6	6.211597402903425E-6	0.6769800265343612
0.27	0.32113376706020536	4.325417522935411E-6	8.463074318673655E-6	6.115260509274089E-6	0.6788473291848443
0.26	0.31928818995039154	4.288013856906376E-6	8.338841933230236E-6	6.023377270997698E-6	0.6806931598135824
0.25	0.3174637051364569	4.251861901222202E-6	8.220239966278886E-6	5.935645470308665E-6	0.6825178871053924
0.24	0.31565995310120665	4.21689985727221E-6	8.106894526337966E-6	5.851789636286327E-6	0.6843218713270943
0.22999999999999998	0.31387658243108946	4.183069928666663E-6	7.998464100120188E-6	5.771558149646499E-6	0.6861054644693376
0.21999999999999997	0.3121132496420344	4.150318002716599E-6	7.894636124399108E-6	5.694720716303967E-6	0.6878690106860913
0.20999999999999996	0.3103696188827492	4.1185933611146135E-6	7.795123980969262E-6	5.6210661538922634E-6	0.6896128463437752
0.19999999999999996	0.3086453618020386	4.0878484179866196E-6	7.699664359480488E-6	5.55040045071076E-6	0.6913373002783921
0.18999999999999995	0.30694015728508356	4.058038481698793E-6	7.60801493647441E-6	5.482545054052721E-6	0.6930426941228764
0.17999999999999994	0.3052536912732388	4.029121538605941E-6	7.519952324641302E-6	5.417335360748134E-6	0.6947293423185303
0.16999999999999993	0.30358565659071635	4.001058054617091E-6	7.435270258772827E-6	5.354619381302596E-6	0.696397552462411
0.16000000000000003	0.301935752709287	3.973810795501625E-6	7.353777986535064E-6	5.294256553442036E-6	0.6980476254442685
0.15000000000000002	0.30030368562660453	3.947344661832638E-6	7.275298837214151E-6	5.236116688678316E-6	0.6996798556071244
0.14	0.2986891676555387	3.9216265386105864E-6	7.199668946339162E-6	5.18007903202359E-6	0.7012945309859323
0.13	0.2970919172515989	3.8966251559004655E-6	7.126736114401196E-6	5.126031422804295E-6	0.7028919333704284
0.12	0.29551165888010994	3.8723109634370515E-6	7.056358789711501E-6	5.073869543255954E-6	0.7044723385847462
0.10999999999999999	0.29394812281720645	3.8486560128905274E-6	6.988405150635662E-6	5.023496245074643E-6	0.7060360166252803
0.09999999999999998	0.2924010450148579	3.8256338513612514E-6	6.922752286318712E-6	4.974820943071483E-6	0.7075832317732768
0.08999999999999997	0.29087016699489127	3.8032194225061337E-6	6.859285454355433E-6	4.927759070936297E-6	0.7091142427393193
0.07999999999999996	0.28935523561266496	3.781388975819376E-6	6.797897414687534E-6	4.882231588688026E-6	0.7106293028800195
0.06999999999999995	0.2878560030080515	3.7601199823581154E-6	6.738487825216311E-6	4.838164538814738E-6	0.7121286602144881
0.05999999999999994	0.2863722264066599	3.7393910569244622E-6	6.680962697069398E-6	4.795488644327328E-6	0.7136125577404636
0.04999999999999993	0.2849036680357646	3.719181887384333E-6	6.625233899509437E-6	4.754138943767803E-6	0.7150812334148119
0.040000000000000036	0.28345009494684104	3.6994731673352324E-6	6.5712187102611E-6	4.7140544604605215E-6	0.7165349203079344
0.030000000000000027	0.2820112789359514	3.6802465345309905E-6	6.518839406656297E-6	4.675177901597371E-6	0.7179738467903047
0.020000000000000018	0.2805869964358627	3.661484514668888E-6	6.4680228942408995E-6	4.637455384043707E-6	0.719398236600719
0.010000000000000009	0.27917702833050595	3.6431704675524953E-6	6.4187003676646365E-6	4.600836184380341E-6	0.7208083089649683
0.0	0.27778115990231717	3.6252885385978456E-6	6.370806999341369E-6	4.565272510711014E-6	0.7222042787269908
