tradeoff	uninfected	susceptible_drugA	susceptible_drugB	resistantA_drugA	resistantA_drugB	resistantB_drugA	resistantB_drugB	multiResist_drugA	multiResist_drugB
0.71	0.4224182539759046	5.215726253226906E-6	5.215726253226906E-6	0.1720768905398694	0.11664590935354892	0.11664590935354892	0.1720768905398694	6.28573923178314E-5	6.28573923178314E-5
0.7	0.422419550605445	5.215724491480809E-6	5.215724491480809E-6	0.17200631110790096	0.11659805038524253	0.11659805038524253	0.17200631110790096	1.8064747993851713E-4	1.8064747993851713E-4
0.69	0.4240870951076121	5.090750871238733E-6	5.090750871238733E-6	2.5643911930728683E-4	1.7377743984956022E-4	1.7377743984956022E-4	2.5643911930728683E-4	0.28752114513582694	0.28752114513582694
0.6799999999999999	0.42087751074231694	4.8505292622052336E-6	4.8505292622052336E-6	8.187005872618672E-5	5.547978685696446E-5	5.547978685696446E-5	8.187005872618672E-5	0.28941904425392506	0.28941904425392506
0.6699999999999999	0.41771362388427247	4.637356087010229E-6	4.637356087010229E-6	4.922563315223017E-5	3.3358127252506534E-5	3.3358127252506534E-5	4.922563315223017E-5	0.29105596694096436	0.29105596694096436
0.6599999999999999	0.41459662139583325	4.446904648808126E-6	4.446904648808126E-6	3.545069288668493E-5	2.4023470763520736E-5	2.4023470763520736E-5	3.545069288668493E-5	0.2926377682340032	0.2926377682340032
0.6499999999999999	0.41152568751503543	4.275725789107062E-6	4.275725789107062E-6	2.7852825370233477E-5	1.8874738753113105E-5	1.8874738753113105E-5	2.7852825370233477E-5	0.2941861529532837	0.2941861529532837
0.64	0.4084998659501306	4.121034946407101E-6	4.121034946407101E-6	2.3038048787539247E-5	1.5611982243039444E-5	1.5611982243039444E-5	2.3038048787539247E-5	0.29570729595882583	0.29570729595882583
0.63	0.40551819144130485	3.980559363499051E-6	3.980559363499051E-6	1.9713910567261067E-5	1.3359364245756965E-5	1.3359364245756965E-5	1.9713910567261067E-5	0.297203850444999	0.297203850444999
0.62	0.40257971463562026	3.852425651762765E-6	3.852425651762765E-6	1.728096008352202E-5	1.1710664042603739E-5	1.1710664042603739E-5	1.728096008352202E-5	0.2986772986324208	0.2986772986324208
0.61	0.39968350861056895	3.7350757577022865E-6	3.7350757577022865E-6	1.5423174145096924E-5	1.0451726940254471E-5	1.0451726940254471E-5	1.5423174145096924E-5	0.30012863571760845	0.30012863571760845
0.6	0.3968286706375844	3.627203293034102E-6	3.627203293034102E-6	1.3958154270992518E-5	9.458949699640865E-6	9.458949699640865E-6	1.3958154270992518E-5	0.30155862037303904	0.30155862037303904
0.59	0.39401432242056716	3.5277046935112323E-6	3.5277046935112323E-6	1.277325268386243E-5	8.655995994455948E-6	8.655995994455948E-6	1.277325268386243E-5	0.30296788183580287	0.30296788183580287
0.5800000000000001	0.39123960974060146	3.435641327520265E-6	3.435641327520265E-6	1.179514012570585E-5	7.993173889000038E-6	7.993173889000038E-6	1.179514012570585E-5	0.3043569711738054	0.3043569711738054
0.5700000000000001	0.38850370188512406	3.3502097933072053E-6	3.3502097933072053E-6	1.0974027989130772E-5	7.436743886699694E-6	7.436743886699694E-6	1.0974027989130772E-5	0.30572638807616676	0.30572638807616676
0.56	0.38580579097490175	3.2707184122182886E-6	3.2707184122182886E-6	1.0274923662463699E-5	6.962993070911528E-6	6.962993070911528E-6	1.0274923662463699E-5	0.30707659587667774	0.30707659587667774
0.55	0.38314509126126123	3.1965684604825047E-6	3.1965684604825047E-6	9.672514356383198E-6	6.554768104849276E-6	6.554768104849276E-6	9.672514356383198E-6	0.3084080305189805	0.3084080305189805
0.54	0.3805208384139643	3.1272390614891294E-6	3.1272390614891294E-6	9.148036506284967E-6	6.1993537661739235E-6	6.1993537661739235E-6	9.148036506284967E-6	0.3097211061641381	0.3097211061641381
0.53	0.37793228883329266	3.0622749318579255E-6	3.0622749318579255E-6	8.687286338328995E-6	5.8871247975401216E-6	5.8871247975401216E-6	8.687286338328995E-6	0.31101621889690145	0.31101621889690145
0.52	0.3753787189668271	3.001276371433436E-6	3.001276371433436E-6	8.279314089423283E-6	5.610661037921593E-6	5.610661037921593E-6	8.279314089423283E-6	0.31229374926544673	0.31229374926544673
0.51	0.3728594246461223	2.943891032204274E-6	2.943891032204274E-6	7.915542639976464E-6	5.36415016000256E-6	5.36415016000256E-6	7.915542639976464E-6	0.31355406409335973	0.31355406409335973
0.5	0.37037372045882294	2.889807107770394E-6	2.889807107770394E-6	7.589157894038217E-6	5.142974558184737E-6	5.142974558184737E-6	7.589157894038217E-6	0.31479751783177673	0.31479751783177673
0.49	0.36792093912372215	2.8387476654294783E-6	2.8387476654294783E-6	7.294677933438364E-6	4.943419383677644E-6	4.943419383677644E-6	7.294677933438364E-6	0.3160244535930677	0.3160244535930677
0.48	0.3655004309111539	2.790465903285417E-6	2.790465903285417E-6	7.027642631709496E-6	4.76246220991325E-6	4.76246220991325E-6	7.027642631709496E-6	0.31723520397359994	0.31723520397359994
0.47	0.3631115630603845	2.744741160875046E-6	2.744741160875046E-6	6.784386185166018E-6	4.597618887043814E-6	4.597618887043814E-6	6.784386185166018E-6	0.3184300917236484	0.3184300917236484
0.45999999999999996	0.3607537192430716	2.701375547310736E-6	2.701375547310736E-6	6.5618678200448355E-6	4.446828819879057E-6	4.446828819879057E-6	6.5618678200448355E-6	0.3196094303059641	0.3196094303059641
0.44999999999999996	0.3584262990227265	2.660191078224669E-6	2.660191078224669E-6	6.357544026954042E-6	4.308368386832833E-6	4.308368386832833E-6	6.357544026954042E-6	0.3207735243850006	0.3207735243850006
0.43999999999999995	0.356128717358862	2.6210272340548258E-6	2.6210272340548258E-6	6.169270904836555E-6	4.180784762942512E-6	4.180784762942512E-6	6.169270904836555E-6	0.32192267023772925	0.32192267023772925
0.42999999999999994	0.35386040411032893	2.583738869160658E-6	2.583738869160658E-6	5.9952286493436166E-6	4.062844748945369E-6	4.062844748945369E-6	5.9952286493436166E-6	0.32305715613254726	0.32305715613254726
0.42000000000000004	0.351620803565311	2.548194414335045E-6	2.548194414335045E-6	5.833862540340966E-6	3.953494781165142E-6	3.953494781165142E-6	5.833862540340966E-6	0.3241772626651337	0.3241772626651337
0.41000000000000003	0.3494093739899999	2.5142743256549307E-6	2.5142743256549307E-6	5.6838363706160396E-6	3.851829372343676E-6	3.851829372343676E-6	5.6838363706160396E-6	0.3252832630644478	0.3252832630644478
0.4	0.3472255871902676	2.481869741360403E-6	2.481869741360403E-6	5.543995359445216E-6	3.757065979730204E-6	3.757065979730204E-6	5.543995359445216E-6	0.3263754234730088	0.3263754234730088
0.39	0.3450689280980328	2.4508813146954393E-6	2.4508813146954393E-6	5.413336371564799E-6	3.6685248239177213E-6	3.6685248239177213E-6	5.413336371564799E-6	0.3274540032080456	0.3274540032080456
0.38	0.34293889435496905	2.4212181966100574E-6	2.4212181966100574E-6	5.290983815923318E-6	3.585612556387565E-6	3.585612556387565E-6	5.290983815923318E-6	0.3285192550075326	0.3285192550075326
0.37	0.340834995931846	2.392797146227967E-6	2.392797146227967E-6	5.176169999243722E-6	3.5078089461415364E-6	3.5078089461415364E-6	5.176169999243722E-6	0.32957142525724786	0.32957142525724786
0.36	0.33875675475157574	2.3655417506840122E-6	2.3655417506840122E-6	5.068219002649355E-6	3.434655953519938E-6	3.434655953519938E-6	5.068219002649355E-6	0.330610754208226	0.330610754208226
0.35	0.3367037043252128	2.3393817391369876E-6	2.3393817391369876E-6	4.966533365625538E-6	3.3657487065738446E-6	3.3657487065738446E-6	4.966533365625538E-6	0.3316374761736156	0.3316374761736156
0.33999999999999997	0.3346753894030984	2.314252377808418E-6	2.314252377808418E-6	4.870583023105091E-6	3.3007280041919605E-6	3.3007280041919605E-6	4.870583023105091E-6	0.3326518197354275	0.3326518197354275
0.32999999999999996	0.33267136563857935	2.290093935104145E-6	2.290093935104145E-6	4.779896063008793E-6	3.2392740529397063E-6	3.2392740529397063E-6	4.779896063008793E-6	0.3336540079172939	0.3336540079172939
0.31999999999999995	0.3306911992650473	2.2668512076627E-6	2.2668512076627E-6	4.694050964318773E-6	3.1811012071363297E-6	3.1811012071363297E-6	4.694050964318773E-6	0.3346442583642792	0.3346442583642792
0.30999999999999994	0.32873446678140594	2.2444730991914805E-6	2.2444730991914805E-6	4.6126700459780795E-6	3.1259535294148277E-6	3.1259535294148277E-6	4.6126700459780795E-6	0.33562278351289837	0.33562278351289837
0.29999999999999993	0.32680075465394365	2.2229122454980424E-6	2.2229122454980424E-6	4.535413911825677E-6	3.0736010264169E-6	3.0736010264169E-6	4.535413911825677E-6	0.3365897907460631	0.3365897907460631
0.29000000000000004	0.324889659016565	2.202124679856991E-6	2.202124679856991E-6	4.461976719508243E-6	3.02383644264891E-6	3.02383644264891E-6	4.461976719508243E-6	0.33754548255431793	0.33754548255431793
0.28	0.3230007853999301	2.1820695337570943E-6	2.1820695337570943E-6	4.392082133870614E-6	2.976472518310807E-6	2.976472518310807E-6	4.392082133870614E-6	0.3384900566752663	0.3384900566752663
0.27	0.3211337484527383	2.1627087687086893E-6	2.1627087687086893E-6	4.3254798522410085E-6	2.931339634673245E-6	2.931339634673245E-6	4.3254798522410085E-6	0.33942370624572143	0.33942370624572143
0.26	0.31928817168144424	2.1440069354595437E-6	2.1440069354595437E-6	4.261942609551303E-6	2.888283784525089E-6	2.888283784525089E-6	4.261942609551303E-6	0.3403466199267619	0.3403466199267619
0.25	0.31746368719911355	2.1259309573606E-6	2.1259309573606E-6	4.201263587373687E-6	2.8471648164162645E-6	2.8471648164162645E-6	4.201263587373687E-6	0.3412589820402597	0.3412589820402597
0.24	0.3156599354808506	2.108449935172687E-6	2.108449935172687E-6	4.143254165183161E-6	2.807854910802699E-6	2.807854910802699E-6	4.143254165183161E-6	0.342160972700898	0.342160972700898
0.22999999999999998	0.31387656512458306	2.091534970735243E-6	2.091534970735243E-6	4.087741961774622E-6	2.770237252813886E-6	2.770237252813886E-6	4.087741961774622E-6	0.3430527679231112	0.3430527679231112
0.21999999999999997	0.3121132326258224	2.075159007602902E-6	2.075159007602902E-6	4.0345691245857806E-6	2.734204872934037E-6	2.734204872934037E-6	4.0345691245857806E-6	0.3439345397537564	0.3439345397537564
0.20999999999999996	0.31036960215351844	2.0592966866185267E-6	2.0592966866185267E-6	3.9835908305315626E-6	2.6996596311765644E-6	2.6996596311765644E-6	3.9835908305315626E-6	0.34480645637541374	0.34480645637541374
0.19999999999999996	0.3086453453434595	2.043924214871203E-6	2.043924214871203E-6	3.934673968845505E-6	2.6665113244614807E-6	2.6665113244614807E-6	3.934673968845505E-6	0.3456686822181315	0.3456686822181315
0.18999999999999995	0.3069401410864673	2.029019246609889E-6	2.029019246609889E-6	3.8876959806025685E-6	2.634676900196707E-6	2.634676900196707E-6	3.8876959806025685E-6	0.3465213780652927	0.3465213780652927
0.17999999999999994	0.30525367532781994	2.0145607748746966E-6	2.0145607748746966E-6	3.842543833414948E-6	2.6040797614919097E-6	2.6040797614919097E-6	3.842543833414948E-6	0.34736470115168283	0.34736470115168283
0.16999999999999993	0.30358564088243867	2.0005290327267954E-6	2.0005290327267954E-6	3.7991131134495384E-6	2.5746491518764457E-6	2.5746491518764457E-6	3.7991131134495384E-6	0.3481988052670174	0.3481988052670174
0.16000000000000003	0.3019357372394786	1.9869054030395537E-6	1.9869054030395537E-6	3.7573072193590027E-6	2.5463196090536946E-6	2.5463196090536946E-6	3.7573072193590027E-6	0.349023840848483	0.349023840848483
0.15000000000000002	0.30030367038495664	1.973672336145127E-6	1.973672336145127E-6	3.7170366450386844E-6	2.5190304788222074E-6	2.5190304788222074E-6	3.7170366450386844E-6	0.34983995506720705	0.34983995506720705
0.14	0.2986891526309115	1.9608132743622667E-6	1.9608132743622667E-6	3.6782183399138883E-6	2.492725481639699E-6	2.492725481639699E-6	3.6782183399138883E-6	0.350647291927975	0.350647291927975
0.13	0.29709190244124734	1.948312582935376E-6	1.948312582935376E-6	3.6407751372945395E-6	2.4673523251532516E-6	2.4673523251532516E-6	3.6407751372945395E-6	0.3514459923390068	0.3514459923390068
0.12	0.2955116442706874	1.9361554865580718E-6	1.9361554865580718E-6	3.6046352423099526E-6	2.4428623573154635E-6	2.4428623573154635E-6	3.6046352423099526E-6	0.35223619421213326	0.35223619421213326
0.10999999999999999	0.2939481084030724	1.9243280111596733E-6	1.9243280111596733E-6	3.5697317725504862E-6	2.419210254975629E-6	2.419210254975629E-6	3.5697317725504862E-6	0.3530180325287362	0.3530180325287362
0.09999999999999998	0.29240103080407903	1.9128169302862848E-6	1.9128169302862848E-6	3.5360023449074744E-6	2.396353743967944E-6	2.396353743967944E-6	3.5360023449074744E-6	0.3537916394243694	0.3537916394243694
0.08999999999999997	0.29087015296596064	1.901609715802288E-6	1.901609715802288E-6	3.5033887035251545E-6	2.3742533470079233E-6	2.3742533470079233E-6	3.5033887035251545E-6	0.35455714426572177	0.35455714426572177
0.07999999999999996	0.28935522176841366	1.890694492366583E-6	1.890694492366583E-6	3.4718363839989E-6	2.3528721560743345E-6	2.3528721560743345E-6	3.4718363839989E-6	0.3553146737131451	0.3553146737131451
0.06999999999999995	0.28785598933697093	1.8800599954928928E-6	1.8800599954928928E-6	3.4412944099282625E-6	2.332175626804291E-6	2.332175626804291E-6	3.4412944099282625E-6	0.35606435180215174	0.35606435180215174
0.05999999999999994	0.2863722129074638	1.8696955327555273E-6	1.8696955327555273E-6	3.411715017993669E-6	2.3121313922152885E-6	2.3121313922152885E-6	3.411715017993669E-6	0.3568063000049613	0.3568063000049613
0.04999999999999993	0.28490365469404433	1.8595909479050005E-6	1.8595909479050005E-6	3.3830534088336573E-6	2.292709093873421E-6	2.292709093873421E-6	3.3830534088336573E-6	0.3575406372991196	0.3575406372991196
0.040000000000000036	0.2834500817661867	1.8497365877413176E-6	1.8497365877413176E-6	3.3552675205808615E-6	2.273880228378814E-6	2.273880228378814E-6	3.3552675205808615E-6	0.35826748023191923	0.35826748023191923
0.030000000000000027	0.2820112659210868	1.8401232712824027E-6	1.8401232712824027E-6	3.3283178229416347E-6	2.255618007893374E-6	2.255618007893374E-6	3.3283178229416347E-6	0.35898694298082423	0.35898694298082423
0.020000000000000018	0.2805869835681303	1.8307422612608402E-6	1.8307422612608402E-6	3.3021671295529766E-6	2.2378972329445166E-6	2.2378972329445166E-6	3.3021671295529766E-6	0.3596991374099093	0.3596991374099093
0.010000000000000009	0.27917701560750036	1.8215852376688598E-6	1.8215852376688598E-6	3.2767804267811423E-6	2.2206941764375076E-6	2.2206941764375076E-6	3.2767804267811423E-6	0.3604041731369217	0.3604041731369217
